00034;+00000;+00000;+00000;+00000;+00000;-00001;-00001;
00034;+00000;+00000;+00000;+00000;+00000;+00011;+00010;
00034;+00000;+00000;+00000;+00007;+00000;+00033;+00034;
00034;+00000;+00000;+00000;+00023;+00000;+00073;+00079;
00034;+00001;+00000;+00000;+00047;+00000;+00122;+00123;
00034;+00003;+00000;+00000;+00075;+00000;+00160;+00166;
00034;+00010;+00000;+00000;+00081;+00000;+00149;+00168;
00034;+00022;+00000;+00000;+00068;+00000;+00174;+00165;
00034;+00038;+00000;+00000;+00060;+00000;+00183;+00202;
00034;+00058;+00000;+00000;+00048;+00000;+00178;+00167;
00034;+00081;+00000;+00000;+00042;+00000;+00207;+00202;
00034;+00109;+00000;+00000;+00035;+00000;+00207;+00195;
00034;+00140;+00000;+00000;+00032;+00000;+00208;+00226;
00034;+00175;+00000;+00000;+00028;+00000;+00218;+00229;
00034;+00213;+00000;+00000;+00024;+00000;+00182;+00224;
00034;+00252;+00000;+00003;+00020;+00000;+00191;+00204;
00034;+00294;+00000;+00006;+00019;-00001;+00202;+00196;
00034;+00337;+00000;+00008;+00016;-00001;+00202;+00196;
00034;+00380;+00000;+00008;+00013;-00001;+00196;+00205;
00034;+00423;+00000;+00009;+00011;-00002;+00242;+00235;
00034;+00467;+00000;+00009;+00008;-00002;+00245;+00204;
00034;+00510;+00000;+00009;+00004;-00002;+00244;+00205;
00034;+00553;+00000;+00013;+00003;-00003;+00208;+00218;
00034;+00596;+00000;+00013;+00003;-00003;+00197;+00243;
00034;+00639;+00000;+00013;+00003;-00004;+00188;+00234;
00034;+00682;+00000;+00013;+00001;-00004;+00186;+00209;
00034;+00725;+00000;+00013;+00000;-00005;+00219;+00189;
00034;+00770;+00000;+00013;-00001;-00005;+00198;+00197;
00034;+00813;+00000;+00013;-00001;-00006;+00198;+00210;
00034;+00856;+00000;+00013;-00003;-00006;+00222;+00229;
00034;+00899;+00000;+00017;-00003;-00007;+00223;+00237;
00034;+00941;+00000;+00017;+00002;-00008;+00235;+00220;
00034;+00984;+00000;+00017;+00001;-00009;+00227;+00209;
00034;+01028;+00000;+00017;+00001;-00010;+00191;+00223;
00034;+01071;+00000;+00017;+00001;-00010;+00180;+00215;
00034;+01114;+00001;+00017;-00001;-00011;+00214;+00211;
00034;+01158;+00001;+00017;-00003;-00012;+00189;+00235;
00034;+01201;+00001;+00017;-00002;-00013;+00195;+00253;
00034;+01244;+00001;+00009;-00001;-00014;+00206;+00199;
00034;+01287;+00001;+00009;-00002;-00014;+00196;+00203;
00034;+01330;+00001;+00009;-00002;-00014;+00208;+00212;
00034;+01373;+00001;+00009;-00002;-00015;+00187;+00213;
00034;+01416;+00001;+00009;-00002;-00015;+00184;+00206;
00034;+01460;+00001;+00009;-00002;-00015;+00202;+00237;
00034;+01503;+00001;-00005;+00001;-00016;+00266;+00223;
00034;+01546;+00001;-00010;-00001;-00015;+00234;+00195;
00034;+01589;+00001;-00013;+00000;-00014;+00191;+00230;
00034;+01632;+00001;-00016;-00003;-00014;+00209;+00189;
00034;+01675;+00001;-00016;-00002;-00013;+00196;+00220;
00034;+01718;+00001;-00016;-00001;-00012;+00194;+00235;
00034;+01761;+00001;-00020;-00001;-00011;+00226;+00232;
00034;+01805;+00000;-00022;-00003;-00010;+00227;+00184;
00034;+01848;+00000;-00026;+00004;-00008;+00223;+00198;
00034;+01891;+00000;-00028;+00001;-00007;+00201;+00193;
00034;+01934;+00000;-00031;+00000;-00005;+00240;+00200;
00034;+01977;+00000;-00031;+00001;-00004;+00195;+00190;
00034;+02020;+00000;-00031;-00001;-00002;+00219;+00227;
00034;+02063;-00001;-00031;-00001;+00000;+00237;+00234;
00034;+02105;-00001;-00031;-00002;+00002;+00219;+00182;
00034;+02148;-00001;-00031;+00001;+00003;+00197;+00187;
00034;+02191;-00001;-00031;+00001;+00005;+00204;+00207;
00034;+02234;-00001;-00031;+00000;+00007;+00201;+00223;
00034;+02277;-00001;-00031;-00001;+00008;+00199;+00192;
00034;+02320;-00002;-00028;-00001;+00010;+00238;+00233;
00034;+02363;-00002;-00024;-00001;+00012;+00192;+00184;
00034;+02407;-00002;-00020;-00001;+00013;+00189;+00184;
00034;+02450;-00002;-00013;+00002;+00014;+00222;+00187;
00034;+02492;-00002;+00009;+00001;+00014;+00195;+00213;
00034;+02532;-00002;+00015;+00000;+00013;+00220;+00197;
00034;+02570;-00002;+00021;+00000;+00012;+00223;+00195;
00034;+02604;-00002;+00024;+00000;+00012;+00213;+00203;
00034;+02637;-00002;+00028;-00004;+00011;+00216;+00167;
00034;+02669;-00001;+00033;-00008;+00010;+00204;+00202;
00034;+02699;-00001;+00033;-00011;+00008;+00201;+00210;
00034;+02728;-00001;+00118;-00014;+00008;+00258;+00127;
00034;+02758;+00000;+00305;-00016;+00014;+00202;+00135;
00034;+02787;+00001;+00565;-00018;+00028;+00210;+00127;
00034;+02816;+00004;+00919;-00017;+00045;+00223;+00119;
00034;+02845;+00008;+01334;-00022;+00062;+00213;+00105;
00034;+02874;+00013;+01807;-00024;+00079;+00247;+00103;
00034;+02902;+00020;+02311;-00029;+00093;+00242;+00092;
00034;+02930;+00029;+02813;-00032;+00104;+00254;+00091;
00034;+02957;+00040;+03324;-00037;+00111;+00228;+00105;
00034;+02984;+00052;+03812;-00035;+00117;+00225;+00120;
00034;+03009;+00066;+04314;-00035;+00120;+00200;+00155;
00034;+03035;+00082;+04824;-00040;+00115;+00198;+00141;
00034;+03058;+00099;+05314;-00036;+00113;+00188;+00210;
00034;+03082;+00118;+05774;-00036;+00105;+00197;+00200;
00034;+03104;+00138;+06214;-00037;+00094;+00188;+00196;
00034;+03125;+00159;+06618;-00038;+00083;+00165;+00221;
00034;+03146;+00181;+07011;-00039;+00072;+00197;+00217;
00034;+03165;+00204;+07322;-00040;+00061;+00196;+00211;
00034;+03183;+00228;+07468;-00038;+00051;+00182;+00232;
00034;+03202;+00252;+07553;-00032;+00037;+00183;+00226;
00034;+03221;+00277;+07588;-00024;+00023;+00173;+00244;
00034;+03240;+00303;+07559;-00015;+00007;+00178;+00214;
00034;+03261;+00331;+07505;-00005;-00005;+00203;+00218;
00034;+03284;+00359;+07430;+00008;-00010;+00199;+00214;
00034;+03308;+00390;+07341;+00019;-00014;+00180;+00207;
00034;+03334;+00422;+07249;+00026;-00016;+00180;+00248;
00034;+03361;+00455;+07146;+00030;-00016;+00216;+00231;
00034;+03389;+00488;+07056;+00029;-00013;+00198;+00241;
00034;+03418;+00521;+06987;+00024;-00008;+00258;+00220;
00034;+03446;+00554;+06942;+00016;-00002;+00248;+00184;
00034;+03476;+00587;+06933;+00007;+00005;+00219;+00207;
00034;+03505;+00620;+06960;-00004;+00008;+00219;+00177;
00034;+03532;+00651;+07001;-00009;+00016;+00204;+00178;
00034;+03559;+00683;+07048;-00015;+00018;+00205;+00176;
00034;+03584;+00711;+07086;-00018;+00019;+00198;+00186;
00034;+03607;+00738;+07145;-00019;+00020;+00193;+00193;
00034;+03628;+00764;+07210;-00021;+00015;+00195;+00209;
00034;+03648;+00789;+07266;-00021;+00010;+00180;+00233;
00034;+03668;+00813;+07311;-00019;+00004;+00196;+00218;
00034;+03686;+00836;+07386;-00014;-00001;+00218;+00162;
00034;+03704;+00859;+07515;-00016;-00003;+00222;+00141;
00034;+03722;+00882;+07710;-00024;+00000;+00260;+00134;
00034;+03739;+00906;+07985;-00035;+00011;+00224;+00131;
00034;+03755;+00931;+08329;-00052;+00018;+00230;+00109;
00034;+03769;+00956;+08765;-00069;+00028;+00225;+00111;
00034;+03783;+00982;+09246;-00086;+00033;+00249;+00090;
00034;+03794;+01009;+09760;-00100;+00039;+00208;+00101;
00034;+03804;+01037;+10281;-00111;+00040;+00215;+00092;
00034;+03812;+01064;+10831;-00117;+00046;+00244;+00131;
00034;+03819;+01092;+11343;-00118;+00051;+00195;+00142;
00034;+03823;+01121;+11860;-00118;+00047;+00180;+00156;
00034;+03826;+01150;+12372;-00113;+00047;+00203;+00184;
00034;+03827;+01180;+12863;-00106;+00044;+00180;+00194;
00034;+03826;+01210;+13308;-00096;+00038;+00204;+00211;
00034;+03823;+01240;+13715;-00086;+00026;+00178;+00202;
00034;+03820;+01270;+14106;-00075;+00018;+00214;+00214;
00034;+03814;+01300;+14484;-00066;+00010;+00171;+00221;
00034;+03808;+01329;+14851;-00058;+00002;+00180;+00230;
00034;+03800;+01358;+15212;-00052;-00003;+00210;+00222;
00034;+03791;+01387;+15572;-00048;-00006;+00201;+00211;
00034;+03781;+01415;+15936;-00045;-00011;+00200;+00220;
00034;+03769;+01442;+16303;-00045;-00016;+00232;+00209;
00034;+03756;+01469;+16668;-00045;-00023;+00209;+00168;
00034;+03743;+01495;+17036;-00047;-00028;+00202;+00179;
00034;+03727;+01521;+17425;-00051;-00034;+00218;+00156;
00034;+03712;+01545;+17808;-00058;-00036;+00282;+00179;
00034;+03694;+01569;+18215;-00061;-00045;+00174;+00154;
00034;+03676;+01592;+18515;-00068;-00046;+00190;+00211;
